corpus,label,n_files,n_frames_total,n_frames_speech,hours,resid_cos_mean,resid_cos_median,resid_cos_std,resid_cos_p95,resid_l2sq_mean,resid_l2sq_median,resid_l2sq_p95,entropy_mean,maxprob_mean,margin_mean,raw_perplexity_g0,raw_perplexity_g1,raw_perplexity_mean,raw_utilisation_g0,raw_utilisation_g1,raw_utilisation_mean,raw_joint_perplexity,raw_joint_codes_used,raw_n_frames_used,matched_perplexity_g0,matched_perplexity_g1,matched_perplexity_mean,matched_utilisation_g0,matched_utilisation_g1,matched_utilisation_mean,matched_joint_perplexity,matched_joint_codes_used,matched_n_frames_used,n_sources,srcmatched_perplexity_g0,srcmatched_perplexity_g1,srcmatched_perplexity_mean,srcmatched_utilisation_g0,srcmatched_utilisation_g1,srcmatched_utilisation_mean,srcmatched_joint_perplexity,srcmatched_joint_codes_used,srcmatched_n_frames_used
Sinhala_YT,Sinhala (YouTube),999,734847,563507,4.085444357638889,0.9551101326942444,0.9462266564369202,0.0926835909485817,1.1342753171920776,2511.01025390625,2463.82373046875,2951.046142578125,0.17930902540683746,0.9277206063270569,7.656606674194336,44.33050242293797,67.80991036077751,56.07020639185774,0.171875,0.3125,0.2421875,2053.7879427626954,3534,563507,44.380496593260744,67.75077620003289,56.065636396646816,0.171875,0.309375,0.240625,2032.4277139309436,3262,127679,604,43.7618078930296,68.0660632279332,55.9139355604814,0.16875,0.296875,0.2328125,1683.4763176739862,2400,12876
Tamil_YT,Tamil (YouTube),1000,830451,634184,4.6166513020833335,0.955456018447876,0.9465320110321045,0.09396422654390335,1.1406911611557007,2497.231689453125,2451.84912109375,2956.58349609375,0.1738964468240738,0.9296568632125854,7.794106960296631,42.73628562000983,63.86961687639593,53.30295124820288,0.171875,0.3125,0.2421875,1978.5393330933362,3637,634184,42.700464623328095,63.82134140566519,53.26090301449664,0.171875,0.3125,0.2421875,1950.809910640166,3314,127679,538,38.70803799732236,61.0270861155495,49.86756205643593,0.171875,0.278125,0.225,1527.7573713597794,2308,15699
English_CV,English (Common Voice),1000,255619,127679,1.4250800000000001,0.9589707851409912,0.9470607042312622,0.0955919474363327,1.144281029701233,2543.504150390625,2483.565673828125,3038.70556640625,0.16805852949619293,0.931901752948761,8.13647174835205,46.82075843892163,80.51402089133065,63.66738966512614,0.171875,0.3125,0.2421875,2127.638495692206,3443,127679,46.82075843892163,80.51402089133065,63.66738966512614,0.171875,0.3125,0.2421875,2127.638495692206,3443,127679,722,45.39167757208194,77.24621679526004,61.318947183670986,0.1625,0.28125,0.221875,1041.2467237636647,1268,2384
Sinhala_read,"Sinhala (OpenSLR, read)",1000,287022,151998,1.5986309548611113,0.9027793407440186,0.8933229446411133,0.09032848477363586,1.0856930017471313,2463.1962890625,2408.15380859375,2950.81494140625,0.14124274253845215,0.9425268173217773,9.405906677246094,26.20276173528135,56.544979887101405,41.37387081119138,0.171875,0.309375,0.240625,938.1281849432626,2666,151998,26.17442778788164,56.526346384115726,41.35038708599868,0.171875,0.309375,0.240625,936.5985849008085,2621,127679,12,26.15152318467333,56.09006152554735,41.12079235511034,0.171875,0.309375,0.240625,930.1901815279084,2594,122465
Tamil_read,"Tamil (OpenSLR, read)",1000,294004,157895,1.637481510416667,0.9208894968032837,0.9146144390106201,0.08908365666866302,1.085121989250183,2472.168212890625,2420.037841796875,2953.974609375,0.14662419259548187,0.9401452541351318,8.92029857635498,38.06761774988373,62.347280107392905,50.207448928638314,0.171875,0.3,0.2359375,1570.7240999749092,2915,157895,38.046169131458264,62.39114382321679,50.218656477337525,0.171875,0.3,0.2359375,1568.3094662914643,2872,127679,50,37.11177235231894,59.82761956490564,48.46969595861229,0.16875,0.29375,0.23125,1421.323432471532,2501,42148
